jid,fips,county_name,state_abbr,project_year,project_type,project_status,source_1,source_2,source_3,source_4,source_5,source_6,source_7,source_8,project_amount,jail_capacity_before,jail_capacity_after
32003004,32003,Clark,NV,2002,Jail Expansion,Passed,https://perma.cc/Y27G-77JF,https://perma.cc/VTZ6-JD79,https://perma.cc/Y2D8-K886,0,0,0,0,0,120000000,1450,2750
32003004,32003,Clark,NV,2009,New Jail,Passed,https://perma.cc/245P-H24L,https://perma.cc/VTZ6-JD79,https://perma.cc/Y27G-77JF,0,0,0,0,0,195000000,0,1080
32007001,32007,Elko,NV,2015,Jail Expansion,Passed,https://perma.cc/NC38-CBL7,https://perma.cc/JAN4-J3AS,https://perma.cc/SN6Y-JQUS,https://perma.cc/PEK6-MDCS,0,0,0,0,3600000,120,220
32011001,32011,Eureka,NV,2021,New Jail,Pending,https://perma.cc/H7JD-P2MZ,https://perma.cc/JQN8-ZLV6,0,0,0,0,0,0,30000000,0,
32015001,32015,Lander,NV,2016,New Jail,Passed,https://perma.cc/F6XP-MMN4,0,0,0,0,0,0,0,10000000,0,68
32019001,32019,Lyon,NV,2010,New Jail,Passed,https://perma.cc/4XDJ-ULGK,https://perma.cc/WHP8-HUYE,https://perma.cc/B6E7-ZX4L,https://perma.cc/GGB3-AA9F,0,0,0,0,1900000,52,163
32023001,32023,Nye,NV,2012,New Jail,Passed,https://perma.cc/Y27G-77JF,0,0,0,0,0,0,0,17700000,0,255
32027001,32027,Pershing,NV,2015,New Jail,Passed,https://perma.cc/XY7G-5WM4,0,0,0,0,0,0,0,5000000,0,36
32031002,32031,Washoe,NV,2004,New Jail,Passed,https://perma.cc/UZF4-66GB,https://perma.cc/V6BL-JUJ9,0,0,0,0,0,0,21000000,0,108
32031002,32031,Washoe,NV,2008,Jail Expansion,Passed,https://perma.cc/2SAN-NHBG,https://perma.cc/T962-HQDL,https://perma.cc/T673-6H6G,0,0,0,0,0,20000000,704,1301
32033001,32033,White Pine,NV,2017,Jail Expansion,Passed,https://perma.cc/57B4-8D9N,https://perma.cc/8FQE-HGYD,0,0,0,0,0,0,17700000,40,112
32510001,32510,Carson,NV,2022,New Jail,Pending,https://perma.cc/3CQT-DUS5,0,0,0,0,0,0,0,45000000,36,
33001001,33001,Belknap,NH,2013,New Jail,Failed,https://perma.cc/JZZ3-A7G9,https://perma.cc/6YYP-R6C6,0,0,0,0,0,0,40000000,87,180
33001001,33001,Belknap,NH,2017,New Jail,Passed,https://perma.cc/6YYP-R6C6,0,0,0,0,0,0,0,8000000,87,124
33005001,33005,Cheshire,NH,2010,New Jail,Passed,https://perma.cc/Y8GH-8M6N,https://perma.cc/DR75-K6Q5,https://perma.cc/6B2E-HG5H,https://perma.cc/7AKX-MXPD,0,0,0,0,,0,232
33007001,33007,Coos,NH,2008,New Jail,Failed,https://perma.cc/A6CW-CNKS,https://perma.cc/U8C8-DKHC,https://perma.cc/4N5K-BPRP,0,0,0,0,0,15271000,61,120
33009001,33009,Grafton,NH,2012,New Jail,Passed,https://perma.cc/PJ6U-QEER,https://perma.cc/7KKN-BKDC,0,0,0,0,0,0,30000000,70,150
33013001,33013,Merrimack,NH,2005,New Jail,Passed,https://perma.cc/A44K-ME57,https://perma.cc/ZEJ3-FKFT,0,0,0,0,0,0,,0,237
33013001,33013,Merrimack,NH,2018,New Jail,Passed,https://perma.cc/YUM4-VBS6,0,0,0,0,0,0,0,7000000,0,68
33015001,33015,Rockingham,NH,2021,Jail Expansion,Passed,https://perma.cc/R85B-KJLF,https://perma.cc/4REY-HSHA,0,0,0,0,0,0,68000000,,
33017001,33017,Strafford,NH,2002,New Jail,Passed,https://perma.cc/RNE3-YAGH,0,0,0,0,0,0,0,12500000,65,
33019001,33019,Sullivan,NH,2009,New Jail,Passed,https://perma.cc/WKB4-FU5F,https://perma.cc/WKB4-FU5F,0,0,0,0,0,0,5600000,44,116
33019001,33019,Sullivan,NH,2005,New Jail,Failed,https://perma.cc/WKB4-FU5F,0,0,0,0,0,0,0,42000000,44,
34001003,34001,Atlantic,NJ,2022,Jail Expansion,Failed,https://perma.cc/PT4E-WMSN,0,0,0,0,0,0,0,7700000,,660
34009001,34009,Cape May,NJ,2019,New Jail,Passed,https://perma.cc/2EAE-N6Q4,https://perma.cc/WL2X-K7KV,0,0,0,0,0,0,37400000,188,320
34011001,34011,Cumberland,NJ,2020,New Jail,Failed,https://perma.cc/ELQ4-M2S6,0,0,0,0,0,0,0,65000000,0,398
34013002,34013,Essex,NJ,2004,New Jail,Passed,https://perma.cc/CA4S-BRL3,https://perma.cc/G598-QAJ4,0,0,0,0,0,0,461000000,0,2434
34017002,34017,Hudson,NJ,2005,Jail Expansion,Passed,https://perma.cc/7PMW-U3VX,https://perma.cc/A6RT-ADDV,0,0,0,0,0,0,45000000,1400,1912
34029001,34029,Ocean,NJ,2011,Jail Expansion,Passed,https://perma.cc/CA4S-BRL3,https://perma.cc/DJ84-KFH3,0,0,0,0,0,0,64000000,292,692
34031001,34031,Passaic,NJ,2022,New Jail,Failed,https://perma.cc/NQH2-7TEK,0,0,0,0,0,0,0,,0,
34033001,34033,Salem,NJ,2014,Jail Expansion,Passed,https://perma.cc/CA4S-BRL3,https://perma.cc/6YXJ-F5WT,Called detention center on 06/20/2022 @ 10:58 AM for capacity,left message,called back at 12:04 PM,0,0,0,29000000,464,780
34039002,34039,Union,NJ,2008,New Jail,Passed,https://perma.cc/6RZV-HGH2,0,0,0,0,0,0,0,27000000,34,80
35001002,35001,Bernalillo,NM,2002,New Jail,Passed,https://perma.cc/G97K-KC2H,https://perma.cc/SA29-A94B,0,0,0,0,0,0,86000000,0,2048
35001002,35001,Bernalillo,NM,2006,Jail Expansion,Passed,0,https://perma.cc/F35N-QSDM,0,0,0,0,0,0,,2048,2190
35005002,35005,Chaves,NM,2015,Jail Expansion,Passed,https://perma.cc/DGD2-8PTE,0,0,0,0,0,0,0,15100000,267,400
35007002,35007,Colfax,NM,2013,Jail Expansion,Failed,https://perma.cc/YL29-UJTR,https://perma.cc/9LUT-FPZW,0,0,0,0,0,0,3675000,42,
35009002,35009,Curry,NM,2013,New Jail,Failed,https://perma.cc/6XVH-JNBE,https://perma.cc/QD89-P93R,0,0,0,0,0,0,13400000,0,136
35009002,35009,Curry,NM,2020,Jail Expansion,Passed,https://perma.cc/W4KG-Y5MF,https://perma.cc/49T9-WRR2,0,0,0,0,0,0,12800000,208,262
35017001,35017,Grant,NM,2011,New Jail,Passed,https://perma.cc/8V6M-VSU9,https://perma.cc/96NB-FQ7Y,0,0,0,0,0,0,10000000,72,100
35025003,35025,Lea,NM,2005,New Jail,Passed,https://perma.cc/3JZH-5NV3,https://perma.cc/2LRZ-QN8V,0,0,0,0,0,0,,0,432
35027001,35027,Lincoln,NM,2016,Jail Expansion,Failed,https://perma.cc/6YTS-YMNE,https://perma.cc/49WB-F3XH,https://perma.cc/GJK4-VW2L,https://perma.cc/2EPA-MBWV,0,0,0,0,3246870,148,276
35045002,35045,San Juan,NM,2005,New Jail,Passed,https://perma.cc/B3KW-Y5FW,https://perma.cc/Y27G-77JF,0,0,0,0,0,0,20800000,0,1080
35053001,35053,Socorro,NM,2016,New Jail,Passed,https://perma.cc/Y47G-S9TC,https://perma.cc/H733-P7TU,0,0,0,0,0,0,7100000,0,108
35061003,35061,Valencia,NM,2021,Jail Expansion,Pending,https://perma.cc/NGB5-Q95H,https://perma.cc/5TPL-4VSD,0,0,0,0,0,0,7000000,109,
36003001,36003,Allegany,NY,2006,New Jail,Passed,https://perma.cc/9V9X-KTDC,https://perma.cc/CKQ4-N56A,0,0,0,0,0,0,23170000,0,120
36007001,36007,Broome,NY,2015,Jail Expansion,Passed,https://perma.cc/R9EV-HPLJ,https://perma.cc/N22F-DRH9,https://perma.cc/4UDE-M3PA,0,0,0,0,0,6800000,536,600
36013001,36013,Chautauqua,NY,2004,Jail Expansion,Passed,https://perma.cc/9V9X-KTDC,https://perma.cc/S74Q-3ZQQ,0,0,0,0,0,0,16000000,,116
36017001,36017,Chenango,NY,2006,New Jail,Passed,https://perma.cc/5SEX-URGH,0,0,0,0,0,0,0,,0,129
36019001,36019,Clinton,NY,2002,Jail Expansion,Passed,https://perma.cc/9V9X-KTDC,0,0,0,0,0,0,0,23000000,92,160
36023001,36023,Cortland,NY,2015,New Jail,Failed,https://perma.cc/5SS6-3JQM,https://perma.cc/CBY6-Z9GK,0,0,0,0,0,0,38000000,0,200
36025001,36025,Delaware,NY,2004,New Jail,Passed,https://perma.cc/9V9X-KTDC,https://perma.cc/7RX4-J2L3,0,0,0,0,0,0,20000000,0,100
36027001,36027,Dutchess,NY,2004,Jail Expansion,Failed,https://perma.cc/CF9U-QCGG,https://perma.cc/JY2S-KWDC,0,0,0,0,0,0,70000000,286,586
36027001,36027,Dutchess,NY,2013,Jail Expansion,Failed,https://perma.cc/E823-FM8Y,https://perma.cc/8UTP-2Q2D,0,0,0,0,0,0,200000000,292,625
36027001,36027,Dutchess,NY,2015,Jail Expansion,Passed,https://perma.cc/E823-FM8Y,https://perma.cc/9696-Q6Z8,https://perma.cc/YQA2-UDFZ,0,0,0,0,0,4900000,292,492
36027001,36027,Dutchess,NY,2016,New Jail,Passed,https://perma.cc/E823-FM8Y,0,0,0,0,0,0,0,200000000,292,569
36031001,36031,Essex,NY,2007,New Jail,Passed,https://perma.cc/9V9X-KTDC,https://perma.cc/UT6V-Y9G5,0,0,0,0,0,0,35000000,0,120
36037001,36037,Genesee,NY,2022,New Jail,Passed,https://perma.cc/RZE2-K737,https://perma.cc/XCR9-2CPF,0,0,0,0,0,0,70000000,0,184
36039001,36039,Greene,NY,2019,New Jail,Passed,https://perma.cc/889R-5CBW,0,https://perma.cc/R482-SM9W,0,0,0,0,0,47000000,0,72
36043001,36043,Herkimer,NY,2022,New Jail,Passed,https://perma.cc/9B4E-LHVG,0,0,0,0,0,0,0,40000000,0,135
36045001,36045,Jefferson,NY,2015,Jail Expansion,Passed,https://perma.cc/X4F9-HC4C,https://perma.cc/PL2V-XDET,0,0,0,0,0,0,100000,160,196
36051001,36051,Livingston,NY,2010,Jail Expansion,Passed,https://perma.cc/JY65-Q79W,https://perma.cc/D4PC-4M3Q,0,0,0,0,0,0,27000000,75,209
36061001,36061,New York,NY,2019,New Jail,Passed,https://www.vitalcitynyc.org/articles/whats-the-plan,https://www.enr.com/articles/58677-nyc-awards-7b-for-replacement-jails-with-2027-deadline-to-close-rikers-looming,0,0,0,0,0,0,8700000000,,
36067001,36067,Onondaga,NY,2013,Jail Expansion,Failed,https://perma.cc/2452-9CKS,https://perma.cc/NDQ2-RTLY,https://perma.cc/CDZ2-4798,https://perma.cc/2UW6-HHWL,0,0,0,0,30000000,616,716
36069001,36069,Ontario,NY,2002,New Jail,Passed,https://perma.cc/G99B-2BEW,0,0,0,0,0,0,0,28750000,0,276
36071001,36071,Orange,NY,2004,Jail Expansion,Passed,https://perma.cc/F5GN-25TA,https://perma.cc/9V9X-KTDC,https://perma.cc/KVP8-R6JX,0,0,0,0,0,89000000,560,800
36077001,36077,Otsego,NY,2006,New Jail,Failed,https://perma.cc/5QXQ-9KHZ,https://perma.cc/6LB3-28V8,0,0,0,0,0,0,13000000,34,120
36077001,36077,Otsego,NY,2020,New Jail,Failed,https://perma.cc/5QXQ-9KHZ,0,0,0,0,0,0,0,54000000,34,120
36083001,36083,Rensselaer,NY,2011,Jail Expansion,Passed,https://perma.cc/YDP2-52BM,0,0,0,0,0,0,0,44300000,243,473
36089001,36089,St. Lawrence,NY,2009,New Jail,Passed,https://perma.cc/392B-HG4V,https://perma.cc/B3NY-4G5M,0,0,0,0,0,0,32500000,0,186
36095001,36095,Schoharie,NY,2020,New Jail,Passed,https://perma.cc/NR28-K64X,0,0,0,0,0,0,0,35000000,0,70
36099001,36099,Seneca,NY,2007,New Jail,Passed,https://perma.cc/6LCJ-RBHC,https://perma.cc/9V9X-KTDC,https://perma.cc/2T6D-QL3E,0,0,0,0,0,28000000,0,130
36101001,36101,Steuben,NY,2007,Jail Expansion,Passed,https://perma.cc/7B7K-96GR,0,0,0,0,0,0,0,17000000,156,252
36103001,36103,Suffolk,NY,2013,Jail Expansion,Passed,https://perma.cc/9V9X-KTDC,https://perma.cc/4ZBK-S49U,https://perma.cc/VBJ8-NUAT,0,0,0,0,0,185000000,1350,1770
36103001,36103,Suffolk,NY,2015,Jail Expansion,Failed,https://perma.cc/VBJ8-NUAT,0,0,0,0,0,0,0,112000000,1770,2130
36105001,36105,Sullivan,NY,2007,New Jail,Passed,https://perma.cc/4XDJ-ULGK,https://perma.cc/5JCQ-SD7C,https://perma.cc/LB2E-T3KR,https://perma.cc/Z7Q6-PBR5,0,0,0,0,69000000,0,250
36109001,36109,Tompkins,NY,2009,Jail Expansion,Passed,https://perma.cc/QD5H-GTQ8,0,0,0,0,0,0,0,,82,100
36109001,36109,Tompkins,NY,2016,Jail Expansion,Passed,https://perma.cc/4XFU-YAQL,https://perma.cc/S6HZ-9YAZ,https://perma.cc/474N-CDQX,0,0,0,0,0,910000,75,82
36111001,36111,Ulster,NY,2007,New Jail,Passed,https://perma.cc/Y37E-GWS2,0,0,https://perma.cc/DY4M-45J5,https://perma.cc/Y37E-GWS2,https://perma.cc/63VT-ECKB,0,0,70000000,221,480
36113001,36113,Warren,NY,2004,New Jail,Passed,https://perma.cc/U6X5-ENTW,https://perma.cc/4RWC-Z2GG,https://perma.cc/9TXX-TPWJ,0,0,0,0,0,23000000,0,184
37001001,37001,Alamance,NC,2007,New Jail,Passed,https://perma.cc/YLM3-QNNQ,https://perma.cc/3642-VYP5,0,0,0,0,0,0,13000000,240,476
37003001,37003,Alexander,NC,2012,New Jail,Passed,https://perma.cc/93UE-GVVN,https://perma.cc/6YLJ-RSQL,https://12ft.io/proxy?q=https%3A%2F%2Fhickoryrecord.com%2Fnews%2Fnew-alexander-county-jail-open-for-business%2Farticle_d39f8076-68d5-11e2-be88-001a4bcf6878.html,0,0,0,0,0,8100000,26,164
37009001,37009,Ashe,NC,2010,New Jail,Passed,https://perma.cc/93UE-GVVN,0,0,0,0,0,0,0,13000000,0,164
37011001,37011,Avery,NC,2009,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/JQ4W-K8VA,0,0,0,0,0,0,,,
37017001,37017,Bladen,NC,2017,New Jail,Passed,https://perma.cc/UW48-D6AH,https://perma.cc/U4KW-KFDF,0,0,0,0,0,0,16000000,79,220
37019001,37019,Brunswick,NC,2005,New Jail,Passed,https://perma.cc/A92L-VAKB,https://perma.cc/XCX2-M7DX,0,0,0,0,0,0,17200000,75,444
37021001,37021,Buncombe,NC,2007,Jail Expansion,Passed,https://perma.cc/7JSK-RWZE,0,0,0,0,0,0,0,24500000,,248
37021001,37021,Buncombe,NC,2008,Jail Expansion,Passed,https://perma.cc/394A-S4FU,0,0,0,0,0,0,0,,,604
37023001,37023,Burke,NC,2019,New Jail,Passed,https://perma.cc/B6WP-BRFT,0,0,0,0,0,0,0,22000000,0,256
37025001,37025,Cabarrus,NC,2010,New Jail,Passed,https://perma.cc/L7K5-7VWV,https://perma.cc/QDR2-UMBG,0,0,0,0,0,0,105900000,0,576
37027001,37027,Caldwell,NC,2002,Jail Expansion,Passed,https://perma.cc/HP4U-F5AN,0,0,0,0,0,0,0,4900000,,185
37031001,37031,Carteret,NC,2020,Jail Expansion,Pending,https://perma.cc/63KH-Y6UX,0,0,0,0,0,0,0,40000000,116,315
37033001,37033,Caswell,NC,2011,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/6WRH-7BQB,0,0,0,0,0,0,8400000,42,108
37035001,37035,Catawba,NC,2007,Jail Expansion,Passed,https://perma.cc/9WLW-PN5L,https://perma.cc/V9S3-UTEH,0,0,0,0,0,0,13800000,83,259
37035001,37035,Catawba,NC,2021,Jail Expansion,Passed,https://perma.cc/YA55-QJCG,0,0,0,0,0,0,0,33000000,259,579
37037001,37037,Chatham,NC,2005,Jail Expansion,Passed,https://perma.cc/VXH2-6CGP,0,0,0,0,0,0,0,,1224,1524
37037001,37037,Chatham,NC,2014,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/9NLA-5TE3,0,0,0,0,0,0,109000000,1224,2360
37039001,37039,Cherokee,NC,2008,New Jail,Passed,https://perma.cc/VXS5-55VR,0,0,0,0,0,0,0,7000000,0,150
37045001,37045,Cleveland,NC,2008,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/H3P7-N9TQ,0,0,0,0,0,0,,,324
37047001,37047,Columbus,NC,2007,Jail Expansion,Passed,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,0,8500000,,192
37049001,37049,Craven,NC,2009,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,31000000,0,300
37051001,37051,Cumberland,NC,2002,New Jail,Passed,https://perma.cc/9WLW-PN5L,https://perma.cc/XHZ5-MSGS,0,0,0,0,0,0,38300000,0,568
37051001,37051,Cumberland,NC,2014,Jail Expansion,Passed,https://perma.cc/Z9X5-NCEY,0,0,0,0,0,0,0,15000000,568,884
37057002,37057,Davidson,NC,2019,Jail Expansion,Passed,https://perma.cc/SW5N-RW2T,0,0,0,0,0,0,0,41100000,300,500
37061001,37061,Duplin,NC,2015,Jail Expansion,Passed,https://perma.cc/JU8J-GZL3,0,0,0,0,0,0,0,,92,342
37061001,37061,Duplin,NC,2022,New Jail,Pending,https://perma.cc/LM6Z-WSL6,https://perma.cc/JVX2-2GTE,0,0,0,0,0,0,21300000,92,234
37067001,37067,Forsyth,NC,2010,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/ZSF9-RGVP,0,0,0,0,0,0,,,1016
37069001,37069,Franklin,NC,2013,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/V9X3-SS88,0,0,0,0,0,0,36000000,,
37071001,37071,Gaston,NC,2020,Jail Expansion,Passed,https://perma.cc/3YCD-PLV8,0,0,0,0,0,0,0,10700000,526,598
37077001,37077,Granville,NC,2018,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/DXK6-FZYG,0,0,0,0,0,0,29700000,0,176
37079001,37079,Greene,NC,2008,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/M38C-UN5G,https://perma.cc/648G-CHLL,0,0,0,0,0,10500000,,96
37081001,37081,Guilford,NC,2013,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/M6FP-2K2Y,https://perma.cc/E3X5-7D7G,https://perma.cc/D5F3-559S,https://perma.cc/9WLW-PN5L,0,0,0,111300000,0,1032
37083001,37083,Halifax,NC,2014,Jail Expansion,Failed,https://perma.cc/QW6Z-JVKH,https://perma.cc/B37C-C6QJ,https://perma.cc/2U2D-RSK4,0,0,0,0,0,8600000,85,
37083001,37083,Halifax,NC,2019,Jail Expansion,Pending,https://perma.cc/7HRE-6NVR,https://perma.cc/2U2D-RSK4,0,0,0,0,0,0,12200000,85,220
37085002,37085,Harnett,NC,2008,New Jail,Passed,https://perma.cc/ML2N-UGL3,https://perma.cc/J2NX-Z28Q,https://perma.cc/8V75-GPSW,0,0,0,0,0,21500000,0,324
37087001,37087,Haywood,NC,2005,New Jail,Passed,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,0,10500000,0,132
37087001,37087,Haywood,NC,2021,Jail Expansion,Pending,https://perma.cc/REE8-9WL4?type=image,https://perma.cc/W2GL-TM5G?type=image,https://perma.cc/T2FH-4BSZ,https://perma.cc/3QHA-DVLB,0,0,0,0,21500000,109,265
37089001,37089,Henderson,NC,2022,Jail Expansion,Pending,https://perma.cc/T384-KZKS,https://perma.cc/K9YK-CNQT,https://perma.cc/8KZB-35ZR,0,0,0,0,0,127000000,222,306
37093001,37093,Hoke,NC,2008,New Jail,Passed,https://perma.cc/R772-2EDX,https://perma.cc/JP79-3ZEB,https://perma.cc/A45H-65YM,0,0,0,0,0,8500000,71,145
37097002,37097,Iredell,NC,2019,Jail Expansion,Passed,https://perma.cc/TBY9-RCHT,https://perma.cc/4V74-B46A,0,0,0,0,0,0,26000000,200,500
37099001,37099,Jackson,NC,2003,New Jail,Passed,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,0,6000000,0,67
37101001,37101,Johnston,NC,2019,New Jail,Passed,https://perma.cc/92ZP-YN4Z,https://perma.cc/4M5S-Z4CC,https://perma.cc/2K2J-JJET,0,0,0,0,0,42000000,191,469
37107002,37107,Lenoir,NC,2009,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/659D-UY45,0,0,0,0,0,0,,85,285
37109001,37109,Lincoln,NC,2020,Jail Expansion,Passed,https://perma.cc/U6UP-QNAL,https://perma.cc/3WBS-BP5Z,https://www.lincolncounty.org/DocumentCenter/View/18539/RFQ-20220317-Jail-Expansion?bidId=271,0,0,0,0,0,9000000,168,368
37111001,37111,McDowell,NC,2014,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8https://perma.cc/9RSN-BKW8,https://perma.cc/9N5S-RN6Hhttps://perma.cc/9N5S-RN6H,https://perma.cc/4V5E-TZ7Dhttps://perma.cc/4V5E-TZ7D,0,0,0,0,0,3200000,,
37113001,37113,Macon,NC,2021,New Jail,Pending,https://perma.cc/9AVH-X4CK?type=image,0,0,0,0,0,0,0,37500000,75,240
37115001,37115,Madison,NC,2012,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/A3AA-ZP5G,0,0,0,0,0,0,7500000,0,
37119001,37119,Mecklenburg,NC,2008,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/JNR4-X8Q4,https://perma.cc/9WLW-PN5L,https://perma.cc/Q557-37YD,0,0,0,0,17000000,614,1362
37123001,37123,Montgomery,NC,2009,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,8751000,0,100
37125001,37125,Moore,NC,2009,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/CYT3-DQSG,https://perma.cc/2DVH-UG9F,0,0,0,0,0,33000000,110,302
37127001,37127,Nash,NC,2021,Jail Expansion,Passed,https://perma.cc/LC4U-MB3G,https://perma.cc/5ZQG-47HW,0,0,0,0,0,0,10500000,265,490
37129001,37129,New Hanover,NC,2003,New Jail,Passed,https://perma.cc/52TJ-MGK5,https://perma.cc/RLT6-B5Q3,0,0,0,0,0,0,50000000,0,648
37129001,37129,New Hanover,NC,2007,Jail Expansion,Passed,https://perma.cc/RLT6-B5Q3,0,0,0,0,0,0,0,,648,673
37129001,37129,New Hanover,NC,2008,Jail Expansion,Failed,https://perma.cc/RLT6-B5Q3,0,0,0,0,0,0,0,5400000,673,673
37133001,37133,Onslow,NC,2011,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/T5CV-H2TX,https://perma.cc/8PWR-EGE5,0,0,0,0,0,55000000,0,528
37135001,37135,Orange,NC,2015,New Jail,Passed,https://perma.cc/8C79-NRJS,0,0,0,0,0,0,0,20000000,54,144
37137001,37137,Pamlico,NC,2006,Jail Expansion,Passed,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,0,8500000,,100
37139001,37139,Pasquotank,NC,2006,New Jail,Passed,https://perma.cc/9RSN-BKW8https://perma.cc/9RSN-BKW8https://perma.cc/9RSN-BKW8,https://perma.cc/9JU8-7VDXhttps://perma.cc/9JU8-7VDXhttps://perma.cc/9JU8-7VDX,0,0,0,0,0,0,16000000,88,200
37141001,37141,Pender,NC,2022,New Jail,Pending,https://perma.cc/TR3G-FRZ5,0,0,0,0,0,0,0,40000000,92,233
37147001,37147,Pitt,NC,2009,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,20800000,404,596
37149001,37149,Pollk,NC,2016,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/8K6L-6A6F,0,0,0,0,0,0,13500000,0,60
37151001,37151,Randolph,NC,2011,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/YZ8L-2PUJ,0,0,0,0,0,0,,195,211
37151001,37151,Randolph,NC,2019,Jail Expansion,Passed,https://perma.cc/A3AF-3W5L,0,0,0,0,0,0,0,23000000,210,420
37157001,37157,Rockingham,NC,2010,New Jail,Passed,https://perma.cc/CCA6-TFNM,https://perma.cc/JT32-PBKD,https://perma.cc/3LSJ-XBQS,0,0,0,0,0,,0,232
37159001,37159,Rowan,NC,2012,Jail Expansion,Passed,https://perma.cc/VP97-CHC5,0,0,0,0,0,0,0,6000000,,160
37161001,37161,Rutherford,NC,2016,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/7449-T34C,0,0,0,0,0,0,,,208
37163001,37163,Sampson,NC,2007,Jail Expansion,Passed,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,0,11100000,,252
37167001,37167,Stanly,NC,2008,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,6760000,,166
37167001,37167,Stanly,NC,2022,Jail Expansion,Pending,https://perma.cc/KTG6-5CW8,0,0,0,0,0,0,0,,131,
37169001,37169,Stokes,NC,2018,Jail Expansion,Passed,https://perma.cc/YM9L-FZ8H,0,0,0,0,0,0,0,5000000,68,156
37171001,37171,Surry,NC,2002,Jail Expansion,Passed,https://perma.cc/Q6PZ-DNZX,https://perma.cc/VXX6-2YAE,0,0,0,0,0,0,,,125
37171001,37171,Surry,NC,2021,New Jail,Passed,https://perma.cc/L8CV-W5CE,https://perma.cc/3ZR6-LJ58,0,0,0,0,0,0,41000000,125,360
37173001,37173,Swain,NC,2008,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/BT99-83WU?type=image,0,0,0,0,0,0,10000000,0,109
37175001,37175,Transylvania,NC,2006,New Jail,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/8PBH-XAYV,https://perma.cc/6C7P-RQUT,0,0,0,0,0,19800000,0,114
37181001,37181,Vance,NC,2009,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/R8BP-AXGF,0,0,0,0,0,0,,,148
37183001,37183,Wake,NC,2012,Jail Expansion,Passed,https://perma.cc/9RSN-BKW8,https://perma.cc/ML88-K3DH,https://perma.cc/7CJU-H2AP,0,0,0,0,0,168000000,1256,1984
37189001,37189,Watauga,NC,2006,Jail Expansion,Passed,https://perma.cc/9WLW-PN5L,0,0,0,0,0,0,0,6000000,,106
37191001,37191,Wayne,NC,2014,New Jail,Passed,https://perma.cc/3DFN-Y9WU,https://perma.cc/6B62-RQLS,0,0,0,0,0,0,9500000,200,421
37193001,37193,Wilkes,NC,2009,New Jail,Failed,https://perma.cc/93UE-GVVN,0,0,0,0,0,0,0,13900000,0,256
37193001,37193,Wilkes,NC,2010,New Jail,Failed,https://perma.cc/93UE-GVVN,https://perma.cc/RN4B-QGK9,0,0,0,0,0,0,15000000,0,250
37193001,37193,Wilkes,NC,2012,New Jail,Failed,https://perma.cc/Z92E-G4RV,0,0,0,0,0,0,0,23500000,0,298
37193001,37193,Wilkes,NC,2014,New Jail,Passed,https://perma.cc/Z92E-G4RV,0,0,0,0,0,0,0,12600000,0,256
37197001,37197,Yadkin,NC,2007,New Jail,Failed,https://perma.cc/7SWY-NN9U,0,0,0,0,0,0,0,8199999.999999999,29,150
37197001,37197,Yadkin,NC,2011,Jail Expansion,Passed,https://perma.cc/RBM4-9ZQT,https://perma.cc/C3YC-3SVG,https://perma.cc/56CC-U5CZ,https://perma.cc/GQ4K-CBPX,0,0,0,0,5900000,29,101
